sessionnum,condition,playerid,decision0d1c,previous_decision,round_num,num_neighbors,group_size,fluid_dummy,_Icondition_2,_Icondition_3,_Icondition_4
17,Random,1708,0,1,3,6,30,0,1,0,0
17,Random,1707,0,1,3,2,30,0,1,0,0
49,Random,4922,0,1,3,1,21,0,1,0,0
49,Random,4929,1,1,3,3,21,0,1,0,0
2,Random,228,0,0,3,3,32,0,1,0,0
17,Random,1717,0,0,3,8,30,0,1,0,0
12,Random,1208,0,1,3,3,16,0,1,0,0
31,Random,3111,1,1,3,3,15,0,1,0,0
17,Random,1726,0,0,3,6,30,0,1,0,0
17,Random,1729,1,0,3,4,30,0,1,0,0
5,Random,516,1,1,3,1,14,0,1,0,0
31,Random,3119,1,1,3,1,15,0,1,0,0
17,Random,1711,1,0,3,8,30,0,1,0,0
2,Random,223,0,0,3,3,32,0,1,0,0
36,Random,3617,1,1,3,2,16,0,1,0,0
49,Random,4924,0,1,3,5,21,0,1,0,0
2,Random,213,0,1,3,11,32,0,1,0,0
2,Random,227,0,0,3,4,32,0,1,0,0
17,Random,1713,0,0,4,8,30,0,1,0,0
12,Random,1215,0,0,4,5,16,0,1,0,0
2,Random,216,1,1,4,6,31,0,1,0,0
21,Random,2105,0,0,4,3,12,0,1,0,0
17,Random,1725,1,1,4,7,30,0,1,0,0
49,Random,4911,0,1,4,6,21,0,1,0,0
2,Random,236,0,1,4,3,31,0,1,0,0
2,Random,233,1,1,4,9,31,0,1,0,0
12,Random,1207,1,1,4,4,16,0,1,0,0
17,Random,1733,1,1,4,4,30,0,1,0,0
12,Random,1222,1,1,4,1,16,0,1,0,0
2,Random,222,0,1,4,6,31,0,1,0,0
31,Random,3122,1,1,4,5,15,0,1,0,0
2,Random,227,0,0,4,6,31,0,1,0,0
17,Random,1703,1,1,4,6,30,0,1,0,0
17,Random,1735,1,0,4,5,30,0,1,0,0
49,Random,4900,0,0,4,5,21,0,1,0,0
49,Random,4919,0,0,4,4,21,0,1,0,0
12,Random,1224,0,0,4,3,16,0,1,0,0
17,Random,1712,1,0,4,5,30,0,1,0,0
17,Random,1707,0,0,4,6,30,0,1,0,0
2,Random,206,0,1,4,9,31,0,1,0,0
12,Random,1203,1,1,4,3,16,0,1,0,0
49,Random,4912,1,1,4,6,21,0,1,0,0
49,Random,4921,0,0,4,6,21,0,1,0,0
17,Random,1710,1,0,4,4,30,0,1,0,0
17,Random,1723,1,1,4,7,30,0,1,0,0
17,Random,1726,0,0,4,7,30,0,1,0,0
17,Random,1709,1,0,4,6,30,0,1,0,0
12,Random,1208,1,0,4,3,16,0,1,0,0
31,Random,3105,0,0,4,6,15,0,1,0,0
17,Random,1724,0,1,4,7,30,0,1,0,0
2,Random,224,0,0,4,4,31,0,1,0,0
17,Random,1706,1,0,4,4,30,0,1,0,0
17,Random,1729,0,1,4,7,30,0,1,0,0
21,Random,2103,1,0,4,1,12,0,1,0,0
12,Random,1217,0,0,4,4,16,0,1,0,0
12,Random,1204,0,1,4,4,16,0,1,0,0
49,Random,4914,0,0,4,6,21,0,1,0,0
21,Random,2112,1,1,4,2,12,0,1,0,0
2,Random,211,1,1,4,5,31,0,1,0,0
17,Random,1700,0,0,4,4,30,0,1,0,0
17,Random,1718,1,0,4,2,30,0,1,0,0
2,Random,223,0,0,4,7,31,0,1,0,0
21,Random,2107,1,0,4,4,12,0,1,0,0
2,Random,202,1,1,4,9,31,0,1,0,0
17,Random,1704,0,0,4,9,30,0,1,0,0
2,Random,218,1,1,4,8,31,0,1,0,0
2,Random,229,1,1,4,7,31,0,1,0,0
12,Random,1211,0,0,4,4,16,0,1,0,0
17,Random,1727,1,0,4,5,30,0,1,0,0
12,Random,1201,1,1,4,3,16,0,1,0,0
49,Random,4916,0,0,4,7,21,0,1,0,0
12,Random,1205,0,1,4,1,16,0,1,0,0
49,Random,4907,1,1,4,2,21,0,1,0,0
12,Random,1220,0,1,4,4,16,0,1,0,0
17,Random,1728,0,0,4,5,30,0,1,0,0
2,Random,228,0,0,4,7,31,0,1,0,0
2,Random,213,1,0,4,12,31,0,1,0,0
2,Random,200,0,0,4,5,31,0,1,0,0
17,Random,1737,0,1,4,4,30,0,1,0,0
17,Random,1721,0,1,4,9,30,0,1,0,0
17,Random,1717,0,0,4,1,30,0,1,0,0
2,Random,209,1,0,4,7,31,0,1,0,0
49,Random,4908,0,0,4,2,21,0,1,0,0
49,Random,4927,1,1,4,3,21,0,1,0,0
49,Random,4904,1,1,4,3,21,0,1,0,0
31,Random,3104,0,0,4,2,15,0,1,0,0
49,Random,4913,1,1,4,4,21,0,1,0,0
2,Random,219,1,0,4,8,31,0,1,0,0
2,Random,237,0,0,4,5,31,0,1,0,0
21,Random,2100,0,0,4,2,12,0,1,0,0
49,Random,4920,0,0,4,2,21,0,1,0,0
17,Random,1708,1,0,4,7,30,0,1,0,0
17,Random,1731,1,1,4,5,30,0,1,0,0
2,Random,220,0,0,4,10,31,0,1,0,0
2,Random,203,0,1,4,5,31,0,1,0,0
31,Random,3100,1,1,4,4,15,0,1,0,0
31,Random,3114,1,1,4,4,15,0,1,0,0
17,Random,1702,0,1,4,5,30,0,1,0,0
2,Random,234,1,1,4,9,31,0,1,0,0
21,Random,2108,1,1,4,1,12,0,1,0,0
2,Random,204,1,1,4,2,31,0,1,0,0
2,Random,208,0,1,4,6,31,0,1,0,0
21,Random,2104,0,0,4,2,12,0,1,0,0
12,Random,1206,1,1,4,2,16,0,1,0,0
31,Random,3116,0,0,4,3,15,0,1,0,0
49,Random,4917,0,0,4,1,21,0,1,0,0
31,Random,3117,1,1,4,2,15,0,1,0,0
12,Random,1218,0,0,4,6,16,0,1,0,0
31,Random,3110,0,1,4,5,15,0,1,0,0
21,Random,2101,0,0,4,1,12,0,1,0,0
31,Random,3113,1,1,4,6,15,0,1,0,0
49,Random,4922,1,0,4,4,21,0,1,0,0
31,Random,3115,0,0,4,5,15,0,1,0,0
49,Random,4924,1,0,4,5,21,0,1,0,0
49,Random,4925,1,1,4,3,21,0,1,0,0
17,Random,1715,0,0,4,9,30,0,1,0,0
2,Random,212,0,0,4,10,31,0,1,0,0
2,Random,232,1,0,4,8,31,0,1,0,0
2,Random,210,0,1,4,6,31,0,1,0,0
31,Random,3119,1,1,4,2,15,0,1,0,0
12,Random,1223,1,1,4,2,16,0,1,0,0
21,Random,2109,1,0,4,0,12,0,1,0,0
21,Random,2113,0,1,4,0,12,0,1,0,0
17,Random,1720,1,0,4,8,30,0,1,0,0
49,Random,4928,1,1,4,4,21,0,1,0,0
49,Random,4902,0,0,4,4,21,0,1,0,0
31,Random,3103,0,0,4,4,15,0,1,0,0
49,Random,4929,1,1,4,11,21,0,1,0,0
2,Random,238,1,1,4,7,31,0,1,0,0
49,Random,4910,0,0,4,4,21,0,1,0,0
17,Random,1732,1,1,4,5,30,0,1,0,0
31,Random,3107,0,1,4,5,15,0,1,0,0
17,Random,1711,0,1,4,5,30,0,1,0,0
21,Random,2110,1,0,4,2,12,0,1,0,0
21,Random,2106,1,0,4,2,12,0,1,0,0
2,Random,217,1,0,4,8,31,0,1,0,0
17,Random,1719,1,1,4,8,30,0,1,0,0
12,Random,1200,0,0,4,3,16,0,1,0,0
31,Random,3111,1,1,4,4,15,0,1,0,0
2,Random,235,1,0,4,5,31,0,1,0,0
31,Random,3101,0,0,4,5,15,0,1,0,0
2,Random,205,1,0,4,4,31,0,1,0,0
2,Random,226,0,1,4,7,31,0,1,0,0
12,Random,1220,1,0,5,4,16,0,1,0,0
49,Random,4911,1,0,5,3,21,0,1,0,0
31,Random,3100,1,1,5,0,15,0,1,0,0
2,Random,210,0,0,5,6,31,0,1,0,0
2,Random,222,0,0,5,2,31,0,1,0,0
31,Random,3107,0,0,5,2,15,0,1,0,0
49,Random,4917,0,0,5,1,21,0,1,0,0
2,Random,223,0,0,5,8,31,0,1,0,0
49,Random,4900,0,0,5,6,21,0,1,0,0
31,Random,3105,0,0,5,4,15,0,1,0,0
2,Random,228,0,0,5,3,31,0,1,0,0
2,Random,216,1,1,5,6,31,0,1,0,0
12,Random,1222,0,1,5,3,16,0,1,0,0
2,Random,218,1,1,5,5,31,0,1,0,0
49,Random,4910,0,0,5,5,21,0,1,0,0
2,Random,235,1,1,5,5,31,0,1,0,0
49,Random,4904,0,1,5,2,21,0,1,0,0
31,Random,3111,1,1,5,4,15,0,1,0,0
12,Random,1208,1,1,5,3,16,0,1,0,0
12,Random,1203,1,1,5,6,16,0,1,0,0
21,Random,2109,0,1,5,0,12,0,1,0,0
2,Random,205,1,1,5,5,31,0,1,0,0
2,Random,224,0,0,5,6,31,0,1,0,0
31,Random,3115,1,0,5,1,15,0,1,0,0
49,Random,4922,1,1,5,6,21,0,1,0,0
12,Random,1211,0,0,5,2,16,0,1,0,0
21,Random,2107,0,1,5,3,12,0,1,0,0
21,Random,2101,0,0,5,0,12,0,1,0,0
49,Random,4929,1,1,5,5,21,0,1,0,0
49,Random,4921,0,0,5,1,21,0,1,0,0
2,Random,219,0,1,5,9,31,0,1,0,0
12,Random,1205,0,0,5,5,16,0,1,0,0
31,Random,3113,1,1,5,3,15,0,1,0,0
21,Random,2100,1,0,5,2,12,0,1,0,0
2,Random,206,0,0,5,7,31,0,1,0,0
2,Random,237,1,0,5,9,31,0,1,0,0
2,Random,232,0,1,5,8,31,0,1,0,0
49,Random,4908,0,0,5,5,21,0,1,0,0
2,Random,204,1,1,5,8,31,0,1,0,0
49,Random,4928,1,1,5,3,21,0,1,0,0
2,Random,203,0,0,5,5,31,0,1,0,0
21,Random,2108,1,1,5,3,12,0,1,0,0
12,Random,1224,0,0,5,4,16,0,1,0,0
12,Random,1215,0,0,5,2,16,0,1,0,0
2,Random,220,0,0,5,8,31,0,1,0,0
12,Random,1217,0,0,5,3,16,0,1,0,0
49,Random,4902,0,0,5,2,21,0,1,0,0
2,Random,233,1,1,5,8,31,0,1,0,0
2,Random,227,0,0,5,6,31,0,1,0,0
31,Random,3122,1,1,5,1,15,0,1,0,0
21,Random,2110,1,1,5,3,12,0,1,0,0
12,Random,1200,0,0,5,6,16,0,1,0,0
49,Random,4925,1,1,5,2,21,0,1,0,0
12,Random,1223,0,1,5,3,16,0,1,0,0
12,Random,1206,1,1,5,5,16,0,1,0,0
2,Random,213,0,1,5,7,31,0,1,0,0
21,Random,2105,1,0,5,1,12,0,1,0,0
2,Random,200,0,0,5,8,31,0,1,0,0
2,Random,229,1,1,5,2,31,0,1,0,0
49,Random,4927,1,1,5,2,21,0,1,0,0
12,Random,1204,0,0,5,3,16,0,1,0,0
49,Random,4913,1,1,5,1,21,0,1,0,0
2,Random,217,1,1,5,10,31,0,1,0,0
2,Random,226,0,0,5,5,31,0,1,0,0
31,Random,3103,0,0,5,3,15,0,1,0,0
31,Random,3117,1,1,5,1,15,0,1,0,0
21,Random,2112,1,1,5,1,12,0,1,0,0
2,Random,238,1,1,5,4,31,0,1,0,0
31,Random,3119,1,1,5,2,15,0,1,0,0
12,Random,1218,0,0,5,5,16,0,1,0,0
31,Random,3101,1,0,5,1,15,0,1,0,0
2,Random,211,0,1,5,3,31,0,1,0,0
21,Random,2103,0,1,5,2,12,0,1,0,0
12,Random,1207,0,1,5,7,16,0,1,0,0
31,Random,3114,1,1,5,3,15,0,1,0,0
21,Random,2113,0,0,5,0,12,0,1,0,0
2,Random,212,0,0,5,7,31,0,1,0,0
31,Random,3104,1,0,5,4,15,0,1,0,0
21,Random,2106,1,1,5,2,12,0,1,0,0
2,Random,234,1,1,5,3,31,0,1,0,0
21,Random,2104,0,0,5,1,12,0,1,0,0
2,Random,202,1,1,5,6,31,0,1,0,0
49,Random,4914,1,0,5,2,21,0,1,0,0
2,Random,236,0,0,5,6,31,0,1,0,0
31,Random,3116,0,0,5,3,15,0,1,0,0
49,Random,4920,0,0,5,4,21,0,1,0,0
12,Random,1201,1,1,5,3,16,0,1,0,0
31,Random,3110,1,0,5,2,15,0,1,0,0
49,Random,4907,1,1,5,4,21,0,1,0,0
49,Random,4924,0,1,5,7,21,0,1,0,0
49,Random,4916,0,0,5,0,21,0,1,0,0
49,Random,4912,1,1,5,4,21,0,1,0,0
2,Random,209,0,1,5,2,31,0,1,0,0
49,Random,4919,0,0,5,7,21,0,1,0,0
2,Random,208,1,0,5,5,31,0,1,0,0
2,Random,211,0,0,6,3,30,0,1,0,0
2,Random,217,1,1,6,7,30,0,1,0,0
31,Random,3122,1,1,6,2,15,0,1,0,0
2,Random,205,0,1,6,2,30,0,1,0,0
49,Random,4921,0,0,6,2,21,0,1,0,0
31,Random,3104,0,1,6,3,15,0,1,0,0
2,Random,218,1,1,6,5,30,0,1,0,0
21,Random,2100,1,1,6,2,12,0,1,0,0
21,Random,2112,0,1,6,1,12,0,1,0,0
2,Random,236,1,0,6,3,30,0,1,0,0
31,Random,3107,1,0,6,1,15,0,1,0,0
2,Random,227,0,0,6,8,30,0,1,0,0
21,Random,2107,0,0,6,3,12,0,1,0,0
21,Random,2108,0,1,6,0,12,0,1,0,0
2,Random,224,0,0,6,6,30,0,1,0,0
2,Random,223,0,0,6,5,30,0,1,0,0
31,Random,3101,0,1,6,2,15,0,1,0,0
49,Random,4911,1,1,6,2,21,0,1,0,0
2,Random,229,0,1,6,4,30,0,1,0,0
21,Random,2101,1,0,6,2,12,0,1,0,0
31,Random,3105,0,0,6,4,15,0,1,0,0
49,Random,4908,0,0,6,3,21,0,1,0,0
31,Random,3117,1,1,6,4,15,0,1,0,0
31,Random,3115,0,1,6,3,15,0,1,0,0
2,Random,200,0,0,6,3,30,0,1,0,0
31,Random,3110,1,1,6,2,15,0,1,0,0
2,Random,233,1,1,6,4,30,0,1,0,0
49,Random,4913,0,1,6,5,21,0,1,0,0
21,Random,2106,1,1,6,4,12,0,1,0,0
31,Random,3100,0,1,6,6,15,0,1,0,0
49,Random,4914,0,1,6,6,21,0,1,0,0
2,Random,226,0,0,6,3,30,0,1,0,0
2,Random,219,1,0,6,2,30,0,1,0,0
49,Random,4929,1,1,6,1,21,0,1,0,0
2,Random,234,1,1,6,1,30,0,1,0,0
49,Random,4904,0,0,6,6,21,0,1,0,0
2,Random,228,0,0,6,5,30,0,1,0,0
2,Random,235,1,1,6,3,30,0,1,0,0
2,Random,216,1,1,6,3,30,0,1,0,0
31,Random,3119,1,1,6,0,15,0,1,0,0
2,Random,208,0,1,6,5,30,0,1,0,0
21,Random,2110,1,1,6,2,12,0,1,0,0
49,Random,4920,0,0,6,6,21,0,1,0,0
31,Random,3113,1,1,6,6,15,0,1,0,0
2,Random,212,1,0,6,1,30,0,1,0,0
31,Random,3116,0,0,6,2,15,0,1,0,0
2,Random,237,1,1,6,5,30,0,1,0,0
49,Random,4910,0,0,6,3,21,0,1,0,0
21,Random,2104,0,0,6,1,12,0,1,0,0
2,Random,206,1,0,6,4,30,0,1,0,0
49,Random,4928,0,1,6,4,21,0,1,0,0
49,Random,4912,1,1,6,4,21,0,1,0,0
49,Random,4902,0,0,6,4,21,0,1,0,0
21,Random,2105,0,1,6,2,12,0,1,0,0
2,Random,232,0,0,6,3,30,0,1,0,0
2,Random,238,1,1,6,4,30,0,1,0,0
49,Random,4907,1,1,6,3,21,0,1,0,0
21,Random,2113,0,0,6,3,12,0,1,0,0
2,Random,204,1,1,6,6,30,0,1,0,0
49,Random,4925,1,1,6,4,21,0,1,0,0
2,Random,222,0,0,6,6,30,0,1,0,0
49,Random,4922,1,1,6,3,21,0,1,0,0
21,Random,2103,0,0,6,0,12,0,1,0,0
2,Random,220,0,0,6,4,30,0,1,0,0
2,Random,209,0,0,6,3,30,0,1,0,0
31,Random,3114,1,1,6,3,15,0,1,0,0
31,Random,3103,0,0,6,6,15,0,1,0,0
31,Random,3111,1,1,6,2,15,0,1,0,0
49,Random,4916,0,0,6,2,21,0,1,0,0
49,Random,4919,0,0,6,2,21,0,1,0,0
49,Random,4900,0,0,6,3,21,0,1,0,0
21,Random,2109,0,0,6,2,12,0,1,0,0
49,Random,4924,0,0,6,4,21,0,1,0,0
2,Random,213,0,0,6,4,30,0,1,0,0
49,Random,4927,1,1,6,3,21,0,1,0,0
2,Random,203,0,0,6,4,30,0,1,0,0
49,Random,4917,0,0,6,4,21,0,1,0,0
2,Random,202,1,1,6,8,30,0,1,0,0
2,Random,205,0,0,7,7,30,0,1,0,0
2,Random,204,1,1,7,5,30,0,1,0,0
2,Random,236,0,1,7,5,30,0,1,0,0
2,Random,226,0,0,7,5,30,0,1,0,0
2,Random,232,1,0,7,7,30,0,1,0,0
2,Random,224,1,0,7,7,30,0,1,0,0
2,Random,217,1,1,7,4,30,0,1,0,0
2,Random,202,1,1,7,3,30,0,1,0,0
21,Random,2112,0,0,7,1,12,0,1,0,0
2,Random,222,0,0,7,2,30,0,1,0,0
2,Random,212,1,1,7,7,30,0,1,0,0
2,Random,209,0,0,7,7,30,0,1,0,0
2,Random,234,1,1,7,3,30,0,1,0,0
2,Random,227,0,0,7,5,30,0,1,0,0
2,Random,200,0,0,7,10,30,0,1,0,0
2,Random,218,0,1,7,3,30,0,1,0,0
31,Random,3117,1,1,7,4,15,0,1,0,0
31,Random,3114,1,1,7,2,15,0,1,0,0
2,Random,208,1,0,7,5,30,0,1,0,0
2,Random,203,1,0,7,2,30,0,1,0,0
21,Random,2108,0,0,7,2,12,0,1,0,0
2,Random,237,1,1,7,3,30,0,1,0,0
31,Random,3103,0,0,7,3,15,0,1,0,0
2,Random,206,1,1,7,6,30,0,1,0,0
2,Random,228,0,0,7,6,30,0,1,0,0
21,Random,2105,1,0,7,3,12,0,1,0,0
21,Random,2107,0,0,7,1,12,0,1,0,0
31,Random,3107,1,1,7,1,15,0,1,0,0
21,Random,2104,0,0,7,1,12,0,1,0,0
31,Random,3100,1,0,7,1,15,0,1,0,0
21,Random,2106,0,1,7,3,12,0,1,0,0
31,Random,3104,0,0,7,3,15,0,1,0,0
31,Random,3113,1,1,7,2,15,0,1,0,0
31,Random,3110,0,1,7,3,15,0,1,0,0
2,Random,233,1,1,7,8,30,0,1,0,0
31,Random,3105,0,0,7,0,15,0,1,0,0
31,Random,3111,1,1,7,4,15,0,1,0,0
31,Random,3115,0,0,7,4,15,0,1,0,0
2,Random,216,1,1,7,8,30,0,1,0,0
31,Random,3101,0,0,7,1,15,0,1,0,0
31,Random,3119,1,1,7,3,15,0,1,0,0
21,Random,2100,0,1,7,1,12,0,1,0,0
21,Random,2103,0,0,7,1,12,0,1,0,0
21,Random,2110,1,1,7,4,12,0,1,0,0
2,Random,223,0,0,7,9,30,0,1,0,0
2,Random,219,1,1,7,7,30,0,1,0,0
21,Random,2101,1,1,7,4,12,0,1,0,0
21,Random,2109,0,0,7,1,12,0,1,0,0
2,Random,238,1,1,7,6,30,0,1,0,0
2,Random,235,1,1,7,5,30,0,1,0,0
31,Random,3122,0,1,7,0,15,0,1,0,0
2,Random,229,0,0,7,11,30,0,1,0,0
2,Random,213,0,0,7,4,30,0,1,0,0
2,Random,211,0,0,7,5,30,0,1,0,0
21,Random,2113,0,0,7,0,12,0,1,0,0
31,Random,3116,0,0,7,3,15,0,1,0,0
2,Random,220,0,0,7,10,30,0,1,0,0
31,Random,3117,1,1,8,2,15,0,1,0,0
2,Random,206,0,1,8,7,30,0,1,0,0
31,Random,3113,1,1,8,3,15,0,1,0,0
21,Random,2107,1,0,8,2,12,0,1,0,0
21,Random,2105,0,1,8,6,12,0,1,0,0
31,Random,3105,0,0,8,4,15,0,1,0,0
2,Random,224,0,1,8,9,30,0,1,0,0
2,Random,208,0,1,8,3,30,0,1,0,0
2,Random,218,1,0,8,7,30,0,1,0,0
2,Random,234,0,1,8,5,30,0,1,0,0
2,Random,222,0,0,8,12,30,0,1,0,0
21,Random,2100,0,0,8,3,12,0,1,0,0
31,Random,3110,1,0,8,5,15,0,1,0,0
2,Random,203,0,1,8,3,30,0,1,0,0
31,Random,3122,1,0,8,3,15,0,1,0,0
2,Random,217,1,1,8,5,30,0,1,0,0
2,Random,216,1,1,8,8,30,0,1,0,0
2,Random,220,0,0,8,7,30,0,1,0,0
21,Random,2113,0,0,8,3,12,0,1,0,0
2,Random,204,1,1,8,7,30,0,1,0,0
31,Random,3107,1,1,8,3,15,0,1,0,0
21,Random,2101,0,1,8,5,12,0,1,0,0
31,Random,3114,1,1,8,2,15,0,1,0,0
2,Random,229,0,0,8,9,30,0,1,0,0
31,Random,3115,1,0,8,2,15,0,1,0,0
31,Random,3104,1,0,8,1,15,0,1,0,0
2,Random,232,1,1,8,3,30,0,1,0,0
21,Random,2106,1,0,8,4,12,0,1,0,0
21,Random,2108,1,0,8,1,12,0,1,0,0
2,Random,213,0,0,8,4,30,0,1,0,0
2,Random,205,1,0,8,5,30,0,1,0,0
31,Random,3116,0,0,8,3,15,0,1,0,0
2,Random,223,0,0,8,5,30,0,1,0,0
21,Random,2110,1,1,8,2,12,0,1,0,0
2,Random,238,1,1,8,8,30,0,1,0,0
31,Random,3111,0,1,8,4,15,0,1,0,0
2,Random,212,1,1,8,4,30,0,1,0,0
31,Random,3101,0,0,8,3,15,0,1,0,0
21,Random,2112,0,0,8,0,12,0,1,0,0
2,Random,219,1,1,8,6,30,0,1,0,0
21,Random,2109,0,0,8,5,12,0,1,0,0
2,Random,227,0,0,8,9,30,0,1,0,0
2,Random,228,0,0,8,7,30,0,1,0,0
31,Random,3100,0,1,8,4,15,0,1,0,0
31,Random,3119,1,1,8,3,15,0,1,0,0
2,Random,211,0,0,8,5,30,0,1,0,0
21,Random,2104,0,0,8,1,12,0,1,0,0
2,Random,237,0,1,8,7,30,0,1,0,0
31,Random,3103,0,0,8,4,15,0,1,0,0
2,Random,226,0,0,8,8,30,0,1,0,0
21,Random,2103,0,0,8,4,12,0,1,0,0
2,Random,202,1,1,8,8,30,0,1,0,0
2,Random,235,0,1,8,6,30,0,1,0,0
2,Random,233,1,1,8,5,30,0,1,0,0
2,Random,200,0,0,8,6,30,0,1,0,0
2,Random,236,0,0,8,5,30,0,1,0,0
2,Random,209,0,0,8,3,30,0,1,0,0
21,Random,2110,1,1,9,4,12,0,1,0,0
2,Random,217,0,1,9,5,30,0,1,0,0
2,Random,211,0,0,9,3,30,0,1,0,0
21,Random,2113,0,0,9,3,12,0,1,0,0
2,Random,232,0,1,9,6,30,0,1,0,0
2,Random,209,1,0,9,7,30,0,1,0,0
2,Random,227,0,0,9,3,30,0,1,0,0
21,Random,2106,1,1,9,2,12,0,1,0,0
2,Random,200,0,0,9,3,30,0,1,0,0
2,Random,234,1,0,9,6,30,0,1,0,0
2,Random,224,0,0,9,7,30,0,1,0,0
2,Random,212,1,1,9,6,30,0,1,0,0
2,Random,219,0,1,9,7,30,0,1,0,0
2,Random,202,1,1,9,9,30,0,1,0,0
21,Random,2101,1,0,9,6,12,0,1,0,0
2,Random,235,0,0,9,10,30,0,1,0,0
2,Random,226,0,0,9,6,30,0,1,0,0
2,Random,205,0,1,9,5,30,0,1,0,0
2,Random,213,1,0,9,3,30,0,1,0,0
21,Random,2107,0,1,9,5,12,0,1,0,0
21,Random,2112,0,0,9,4,12,0,1,0,0
2,Random,228,0,0,9,1,30,0,1,0,0
2,Random,204,1,1,9,4,30,0,1,0,0
21,Random,2103,0,0,9,4,12,0,1,0,0
21,Random,2104,0,0,9,2,12,0,1,0,0
21,Random,2105,0,0,9,2,12,0,1,0,0
21,Random,2100,0,0,9,2,12,0,1,0,0
2,Random,222,0,0,9,3,30,0,1,0,0
2,Random,237,1,0,9,3,30,0,1,0,0
2,Random,229,0,0,9,3,30,0,1,0,0
2,Random,208,1,0,9,2,30,0,1,0,0
2,Random,236,0,0,9,7,30,0,1,0,0
21,Random,2109,0,0,9,3,12,0,1,0,0
2,Random,206,0,0,9,9,30,0,1,0,0
2,Random,220,0,0,9,4,30,0,1,0,0
2,Random,238,1,1,9,3,30,0,1,0,0
21,Random,2108,0,1,9,3,12,0,1,0,0
2,Random,216,1,1,9,5,30,0,1,0,0
2,Random,223,0,0,9,2,30,0,1,0,0
2,Random,203,0,0,9,4,30,0,1,0,0
2,Random,218,1,1,9,4,30,0,1,0,0
2,Random,233,1,1,9,6,30,0,1,0,0
21,Random,2113,1,0,10,5,12,0,1,0,0
21,Random,2101,0,1,10,0,12,0,1,0,0
21,Random,2108,0,0,10,3,12,0,1,0,0
21,Random,2103,1,0,10,2,12,0,1,0,0
21,Random,2104,0,0,10,4,12,0,1,0,0
21,Random,2112,0,0,10,3,12,0,1,0,0
21,Random,2107,0,0,10,1,12,0,1,0,0
21,Random,2110,0,1,10,5,12,0,1,0,0
21,Random,2100,0,0,10,2,12,0,1,0,0
21,Random,2105,0,0,10,2,12,0,1,0,0
21,Random,2109,0,0,10,2,12,0,1,0,0
21,Random,2106,0,1,10,3,12,0,1,0,0
21,Random,2101,1,0,11,1,12,0,1,0,0
21,Random,2112,1,0,11,1,12,0,1,0,0
21,Random,2109,0,0,11,3,12,0,1,0,0
21,Random,2100,0,0,11,3,12,0,1,0,0
21,Random,2107,0,0,11,3,12,0,1,0,0
21,Random,2113,0,1,11,1,12,0,1,0,0
21,Random,2108,1,0,11,1,12,0,1,0,0
21,Random,2104,0,0,11,2,12,0,1,0,0
21,Random,2105,0,0,11,3,12,0,1,0,0
21,Random,2106,0,0,11,2,12,0,1,0,0
21,Random,2110,1,0,11,2,12,0,1,0,0
21,Random,2103,0,1,11,0,12,0,1,0,0
7,Static,715,1,,1,3,22,0,0,1,0
35,Static,3518,0,,1,4,21,0,0,1,0
1,Static,127,0,,1,3,32,0,0,1,0
20,Static,2023,1,,1,1,19,0,0,1,0
16,Static,1601,1,,1,2,11,0,0,1,0
35,Static,3500,0,,1,7,21,0,0,1,0
1,Static,117,0,,1,7,32,0,0,1,0
42,Static,4220,1,,1,1,19,0,0,1,0
7,Static,705,1,,1,2,22,0,0,1,0
7,Static,713,1,,1,4,22,0,0,1,0
42,Static,4201,1,,1,3,19,0,0,1,0
29,Static,2906,0,,1,4,17,0,0,1,0
7,Static,710,0,,1,3,22,0,0,1,0
35,Static,3508,1,,1,3,21,0,0,1,0
7,Static,704,0,,1,3,22,0,0,1,0
1,Static,111,1,,1,2,32,0,0,1,0
11,Static,1114,1,,1,3,25,0,0,1,0
1,Static,142,1,,1,5,32,0,0,1,0
20,Static,2015,1,,1,2,19,0,0,1,0
29,Static,2910,0,,1,2,17,0,0,1,0
29,Static,2921,1,,1,3,17,0,0,1,0
24,Static,2401,0,,1,2,10,0,0,1,0
7,Static,720,1,,1,2,22,0,0,1,0
35,Static,3511,1,,1,5,21,0,0,1,0
1,Static,136,0,,1,4,32,0,0,1,0
42,Static,4211,1,,1,3,19,0,0,1,0
20,Static,2018,1,,1,3,19,0,0,1,0
42,Static,4216,1,,1,3,19,0,0,1,0
7,Static,714,1,,1,2,22,0,0,1,0
16,Static,1603,1,,1,1,11,0,0,1,0
48,Static,4812,0,,1,2,14,0,0,1,0
11,Static,1108,0,,1,10,25,0,0,1,0
7,Static,718,1,,1,3,22,0,0,1,0
24,Static,2404,1,,1,2,10,0,0,1,0
1,Static,141,0,,1,6,32,0,0,1,0
11,Static,1106,0,,1,3,25,0,0,1,0
35,Static,3506,0,,1,4,21,0,0,1,0
35,Static,3525,1,,1,2,21,0,0,1,0
11,Static,1126,1,,1,3,25,0,0,1,0
35,Static,3507,1,,1,1,21,0,0,1,0
48,Static,4800,1,,1,3,14,0,0,1,0
1,Static,144,0,,1,11,32,0,0,1,0
42,Static,4206,0,,1,4,19,0,0,1,0
7,Static,719,1,,1,5,22,0,0,1,0
11,Static,1112,0,,1,5,25,0,0,1,0
20,Static,2020,1,,1,5,19,0,0,1,0
42,Static,4205,1,,1,4,19,0,0,1,0
1,Static,134,0,,1,7,32,0,0,1,0
1,Static,105,0,,1,7,32,0,0,1,0
